Order ID,Customer ID,Product ID,Date,Original Price,Discount%,Price after discount
OD1590,C075,P1372,10-03-2023,675,30%,473
OD1591,C076,P1373,20-07-2022,675,35%,439
OD1592,C077,P1374,02-02-2021,675,35%,439
OD1593,C078,P1375,01-04-2022,654,35%,425
OD1594,C079,P1376,28-08-2021,654,35%,425
OD1595,C080,P1377,05-02-2023,654,35%,425
OD1596,C081,P1378,09-01-2023,654,35%,425
OD1597,C082,P1379,08-05-2022,356,40%,214
OD1598,C083,P1380,19-09-2022,686,40%,412
OD1599,C084,P1381,29-03-2022,456,15%,388
OD1600,C085,P1382,11-04-2022,516,15%,439
OD1601,C086,P1383,22-11-2021,355,15%,302
OD1602,C087,P1384,18-06-2021,465,45%,256
OD1603,C088,P1385,30-12-2022,965,47%,511
OD1604,C089,P1386,13-09-2021,1158,47%,614
OD1605,C090,P1387,22-08-2022,264,46%,143
OD1606,C091,P1388,17-09-2022,433,46%,234
OD1607,C092,P1389,28-04-2021,562,46%,303
OD1608,C093,P1390,11-01-2023,423,30%,296
OD1609,C094,P1391,11-01-2021,621,30%,435
OD1610,C095,P1392,30-01-2021,333,30%,233
OD1611,C096,P1393,10-04-2021,236,30%,165
OD1612,C097,P1394,08-04-2021,456,30%,319
OD1613,C098,P1395,03-06-2022,963,35%,626
OD1614,C099,P1396,26-01-2022,234,35%,152
OD1615,C100,P1397,08-07-2021,456,35%,296
OD1616,C001,P1398,06-03-2022,564,35%,367
OD1617,C002,P1399,29-11-2022,634,35%,412
OD1618,C003,P1400,25-02-2022,236,35%,153
OD1619,C004,P1401,28-06-2021,444,40%,266
OD1620,C005,P1402,03-07-2022,456,40%,274
OD1621,C006,P1403,07-02-2022,963,15%,819
OD1622,C007,P1404,04-04-2022,456,15%,388
OD1623,C008,P1405,31-03-2022,1189,15%,1011
OD1624,C009,P1406,25-05-2022,1298,35%,844
OD1625,C010,P1407,27-03-2023,1456,35%,946
OD1626,C011,P1408,04-07-2022,1478,35%,961
OD1627,C012,P1409,30-03-2022,256,35%,166
OD1628,C013,P1410,02-11-2022,2698,55%,1214
OD1629,C014,P1411,05-01-2022,2364,55%,1064
OD1630,C015,P1412,20-07-2021,1236,55%,556
OD1631,C016,P1413,26-03-2021,756,55%,340
OD1632,C017,P1414,07-06-2022,326,50%,163
OD1633,C018,P1415,19-06-2021,453,50%,227
OD1634,C019,P1416,02-04-2022,326,50%,163
OD1635,C020,P1417,23-10-2022,456,50%,228
OD1636,C021,P1418,28-05-2022,675,50%,338
OD1637,C022,P1419,10-01-2022,654,30%,458
OD1638,C023,P1420,02-08-2021,654,32%,445
OD1639,C024,P1420,03-03-2022,654,25%,491
OD1640,C025,P1420,19-01-2022,654,45%,360
OD1641,C026,P1420,15-09-2022,356,15%,303
OD1642,C027,P1420,25-09-2022,686,33%,460
OD1643,C028,P1420,26-12-2021,456,42%,264
OD1644,C029,P1420,15-10-2021,516,42%,299
OD1645,C030,P1421,29-07-2021,355,39%,217
OD1646,C031,P1422,08-10-2021,465,39%,284
OD1647,C032,P1423,05-02-2022,965,39%,589
OD1648,C033,P1424,22-05-2022,1158,39%,706
OD1649,C034,P1425,01-11-2022,264,30%,185
OD1650,C035,P1426,01-02-2021,433,30%,303
OD1651,C036,P1427,13-09-2022,562,30%,393
OD1652,C037,P1428,26-12-2021,423,25%,317
OD1653,C038,P1429,06-05-2021,621,25%,466
OD1654,C039,P1430,16-02-2023,333,30%,233
OD1655,C040,P1431,30-10-2021,236,30%,165
OD1656,C041,P1432,11-05-2022,456,30%,319
OD1657,C042,P1433,05-11-2022,963,40%,578
OD1658,C043,P1434,17-02-2021,234,40%,140
OD1659,C044,P1435,13-11-2021,456,40%,274
OD1660,C045,P1436,13-01-2023,564,40%,338
OD1661,C046,P1437,09-11-2022,634,40%,380
OD1662,C047,P1438,10-09-2021,236,40%,142
OD1663,C048,P1439,11-11-2022,444,45%,244
OD1664,C049,P1440,30-09-2022,456,45%,251
OD1665,C050,P1441,25-11-2021,963,45%,530
OD1666,C051,P1442,26-03-2021,456,47%,242
OD1667,C052,P1443,21-02-2022,1189,47%,630
OD1668,C053,P1444,19-10-2021,1298,46%,701
OD1669,C054,P1445,27-04-2021,1456,46%,786
OD1670,C055,P1446,16-01-2023,1478,46%,798
OD1671,C056,P1447,07-11-2021,256,30%,179
OD1672,C057,P1448,22-06-2022,2698,30%,1889
OD1673,C058,P1449,25-03-2021,2364,30%,1655
OD1674,C059,P1450,20-03-2022,1236,30%,865
OD1675,C060,P1451,12-06-2022,756,30%,529
OD1676,C061,P1452,04-08-2022,326,35%,212
OD1677,C062,P1453,11-03-2023,453,35%,294
OD1678,C063,P1454,28-09-2021,326,35%,212
OD1679,C064,P1455,17-11-2022,456,35%,296
OD1680,C065,P1456,09-02-2022,675,35%,439
OD1681,C066,P1457,13-03-2021,654,35%,425
OD1682,C067,P1458,19-04-2021,654,40%,392
OD1683,C068,P1459,24-04-2022,654,40%,392
OD1684,C069,P1460,11-02-2023,654,15%,556
OD1685,C070,P1461,28-04-2021,356,15%,303
OD1686,C071,P1462,06-01-2021,686,15%,583
OD1687,C072,P1463,19-02-2021,456,30%,319
OD1688,C073,P1464,24-03-2022,516,30%,361
OD1689,C074,P1465,30-10-2022,355,30%,249
OD1690,C075,P1466,30-09-2021,465,25%,349
OD1691,C076,P1467,09-03-2021,965,25%,724
OD1692,C077,P1468,19-12-2022,1158,30%,811
OD1693,C078,P1469,25-03-2023,264,30%,185
OD1694,C079,P1470,04-06-2022,433,30%,303
OD1695,C080,P1471,14-12-2021,562,40%,337
OD1696,C081,P1472,28-05-2021,423,40%,254
OD1697,C082,P1473,10-02-2022,621,40%,373
OD1698,C083,P1474,17-05-2021,333,40%,200
OD1699,C084,P1475,06-09-2021,236,40%,142
OD1700,C085,P1476,02-04-2022,456,40%,274
OD1701,C086,P1477,24-11-2022,963,45%,530
OD1702,C087,P1478,02-02-2021,234,45%,129
OD1703,C088,P1479,23-02-2022,456,45%,251
OD1704,C089,P1480,30-01-2021,564,47%,299
OD1705,C090,P1481,02-01-2021,634,47%,336
OD1706,C091,P1482,24-07-2022,236,46%,127
OD1707,C092,P1483,12-01-2022,444,46%,240
OD1708,C093,P1484,18-06-2022,456,46%,246
OD1709,C094,P1484,26-02-2023,963,30%,674
OD1710,C095,P1484,07-12-2022,456,30%,319
OD1711,C096,P1484,09-10-2022,1189,30%,832
OD1712,C097,P1484,30-12-2021,1298,30%,909
OD1713,C098,P1484,03-12-2022,1456,30%,1019
OD1714,C099,P1484,29-03-2022,1478,35%,961
OD1715,C100,P1484,10-01-2021,256,35%,166
OD1716,C001,P1485,20-09-2021,2698,35%,1754
OD1717,C002,P1486,20-06-2021,2364,35%,1537
OD1718,C003,P1487,07-12-2021,1236,35%,803
OD1719,C004,P1488,09-03-2023,756,35%,491
OD1720,C005,P1489,14-10-2021,326,40%,196
OD1721,C006,P1490,08-09-2021,453,40%,272
OD1722,C007,P1491,30-03-2021,326,15%,277
OD1723,C008,P1492,25-01-2022,456,15%,388
OD1724,C009,P1493,06-09-2021,456,15%,388
OD1725,C010,P1494,11-01-2021,456,35%,296
OD1726,C011,P1495,11-07-2021,456,35%,296
OD1727,C012,P1496,22-01-2023,236,35%,153
OD1728,C013,P1497,23-12-2021,996,35%,647
OD1729,C014,P1498,11-12-2022,654,55%,294
OD1730,C015,P1499,15-03-2021,456,55%,205
OD1731,C016,P1500,28-10-2022,785,55%,353
OD1732,C017,P1501,08-12-2021,365,55%,164
OD1733,C018,P1502,22-04-2022,965,50%,483
OD1734,C019,P1503,29-10-2022,444,50%,222
OD1735,C020,P1504,26-10-2022,569,50%,285
OD1736,C021,P1505,16-09-2022,475,50%,238
OD1737,C022,P1506,25-12-2021,598,50%,299
OD1738,C023,P1507,26-02-2022,536,30%,375
OD1739,C024,P1508,06-11-2022,256,32%,174
OD1740,C025,P1509,24-09-2022,456,25%,342
OD1741,C026,P1510,23-09-2022,456,45%,251
OD1742,C027,P1511,17-01-2022,745,15%,633
OD1743,C028,P1512,19-05-2021,356,33%,239
OD1744,C029,P1513,12-01-2022,1189,42%,690
OD1745,C030,P1514,03-03-2021,426,42%,247
OD1746,C031,P1515,25-09-2021,1126,39%,687
OD1747,C032,P1516,08-12-2022,1145,39%,698
OD1748,C033,P1517,21-01-2023,1235,39%,753
OD1749,C034,P1518,04-12-2021,1564,39%,954
OD1750,C035,P1519,05-11-2021,654,37%,412
OD1751,C036,P1520,10-02-2023,854,37%,538
OD1752,C037,P1521,30-08-2022,475,37%,299
OD1753,C038,P1522,06-10-2022,349,37%,220
OD1754,C039,P1523,20-03-2021,350,37%,221
OD1755,C040,P1523,02-12-2021,351,40%,211
OD1756,C041,P1523,06-07-2022,352,40%,211
OD1757,C042,P1523,01-10-2021,353,40%,212
OD1758,C043,P1523,20-03-2021,354,40%,212
OD1759,C044,P1523,08-12-2022,355,40%,213
OD1760,C045,P1523,11-02-2021,356,34%,235
OD1761,C046,P1523,04-06-2022,999,34%,659
OD1762,C047,P1523,20-09-2021,555,34%,366
OD1763,C048,P1524,17-10-2021,555,34%,366
OD1764,C049,P1525,02-01-2022,555,34%,366
OD1765,C050,P1526,25-03-2022,555,38%,344
OD1766,C051,P1527,06-04-2021,1025,38%,636
OD1767,C052,P1528,02-02-2021,1025,38%,636
OD1768,C053,P1529,02-01-2023,1025,38%,636
OD1769,C054,P1530,21-02-2022,555,38%,344
OD1770,C055,P1531,14-02-2022,599,21%,473
OD1771,C056,P1532,25-03-2021,555,21%,438
OD1772,C057,P1533,04-01-2022,555,21%,438
OD1773,C058,P1534,27-09-2021,565,21%,446
OD1774,C059,P1535,18-09-2021,555,21%,438
OD1775,C060,P1536,25-11-2022,999,22%,779
OD1776,C061,P1537,26-10-2022,999,22%,779
OD1777,C062,P1538,04-02-2021,999,22%,779
OD1778,C063,P1539,14-10-2021,999,22%,779
OD1779,C064,P1540,04-09-2022,1119,22%,873
OD1780,C065,P1541,25-06-2022,1119,22%,873
OD1781,C066,P1542,02-09-2022,1119,30%,783
OD1782,C067,P1543,22-05-2021,1119,30%,783
OD1783,C068,P1544,29-10-2021,985,30%,690
OD1784,C069,P1545,03-07-2021,985,30%,690
OD1785,C070,P1546,06-05-2022,985,30%,690
OD1786,C071,P1547,24-04-2022,985,30%,690
OD1787,C072,P1548,07-02-2023,985,14%,847
OD1788,C073,P1549,28-03-2022,369,14%,317
OD1789,C074,P1550,15-07-2022,399,14%,343
OD1790,C075,P1551,28-05-2021,399,14%,343
OD1791,C076,P1552,04-01-2021,399,12%,351
OD1792,C077,P1553,14-01-2023,399,12%,351
OD1793,C078,P1554,29-11-2022,555,12%,488
OD1794,C079,P1555,07-11-2022,555,12%,488
OD1795,C080,P1556,14-04-2022,555,12%,488
OD1796,C081,P1557,02-02-2021,555,12%,488
OD1797,C082,P1558,18-05-2021,675,34%,446
OD1798,C083,P1559,18-04-2022,675,34%,446
OD1799,C084,P1560,03-07-2021,675,34%,446
OD1800,C085,P1561,31-03-2022,654,34%,432
OD1801,C086,P1562,15-04-2021,654,34%,432
OD1802,C087,P1563,01-09-2022,654,34%,432
OD1803,C088,P1564,31-07-2022,654,44%,366
OD1804,C089,P1565,01-07-2022,356,44%,199
OD1805,C090,P1566,10-12-2021,686,44%,384
OD1806,C091,P1567,21-11-2021,456,44%,255
OD1807,C092,P1568,17-11-2022,516,44%,289
OD1808,C093,P1569,27-05-2021,355,10%,320
OD1809,C094,P1570,05-08-2021,465,10%,419
OD1810,C095,P1571,10-05-2022,965,10%,869
OD1811,C096,P1572,25-03-2022,1158,30%,811
OD1812,C097,P1573,06-03-2022,264,30%,185
OD1813,C098,P1574,25-05-2021,433,30%,303
OD1814,C099,P1575,15-03-2021,562,25%,422
OD1815,C100,P1576,03-09-2022,423,25%,317
OD1816,C001,P1577,07-04-2022,621,30%,435
OD1817,C002,P1578,23-06-2022,333,30%,233
OD1818,C003,P1579,24-03-2023,236,30%,165
OD1819,C004,P1580,22-03-2022,456,40%,274
OD1820,C005,P1581,07-02-2023,963,40%,578
OD1821,C006,P1582,16-06-2021,234,40%,140
OD1822,C007,P1583,23-01-2022,456,40%,274
OD1823,C008,P1584,19-07-2021,564,40%,338
OD1824,C009,P1585,28-02-2023,634,40%,380
OD1825,C010,P1586,25-08-2021,236,45%,130
OD1826,C011,P1587,24-01-2022,444,45%,244
OD1827,C012,P1588,06-11-2022,456,45%,251
OD1828,C013,P1589,02-08-2022,963,47%,510
OD1829,C014,P1590,03-03-2021,456,47%,242
OD1830,C015,P1591,10-08-2022,1189,46%,642
OD1831,C016,P1592,30-06-2022,1298,46%,701
OD1832,C017,P1593,15-05-2022,1456,46%,786
OD1833,C018,P1594,21-05-2021,1478,30%,1035
OD1834,C019,P1595,14-09-2021,256,30%,179
OD1835,C020,P1596,19-01-2023,2698,30%,1889
OD1836,C021,P1597,11-02-2021,2364,30%,1655
OD1837,C022,P1598,28-01-2022,1236,30%,865
OD1838,C023,P1599,29-03-2022,756,35%,491
OD1839,C024,P1600,28-12-2022,326,35%,212
OD1840,C025,P1601,10-04-2021,453,35%,294
OD1841,C026,P1602,05-04-2022,326,35%,212
OD1842,C027,P1603,15-03-2023,456,35%,296
OD1843,C028,P1604,27-08-2021,675,35%,439
OD1844,C029,P1605,27-05-2021,654,40%,392
OD1845,C030,P1606,31-07-2021,654,40%,392
OD1846,C031,P1607,16-01-2023,654,15%,556
OD1847,C032,P1608,27-11-2021,654,15%,556
OD1848,C033,P1609,11-11-2021,356,15%,303
OD1849,C034,P1610,27-05-2021,686,35%,446
OD1850,C035,P1611,30-03-2022,456,35%,296
OD1851,C036,P1612,05-09-2021,516,35%,335
OD1852,C037,P1613,18-02-2022,355,35%,231
OD1853,C038,P1614,05-02-2023,465,55%,209
OD1854,C039,P1615,01-08-2021,965,55%,434
OD1855,C040,P1616,22-09-2021,1158,55%,521
OD1856,C041,P1617,23-05-2021,264,55%,119
OD1857,C042,P1618,16-10-2022,433,50%,217
OD1858,C043,P1619,05-03-2021,562,50%,281
OD1859,C044,P1620,26-12-2021,423,50%,212
OD1860,C045,P1621,17-06-2022,621,50%,311
OD1861,C046,P1622,17-07-2022,333,50%,167
OD1862,C047,P1623,04-11-2021,236,30%,165
OD1863,C048,P1623,15-08-2022,456,32%,310
OD1864,C049,P1623,29-03-2023,963,25%,722
OD1865,C050,P1623,23-02-2022,234,45%,129
OD1866,C051,P1623,22-04-2021,456,15%,388
OD1867,C052,P1624,26-10-2022,564,33%,378
OD1868,C053,P1625,12-11-2021,634,42%,368
OD1869,C054,P1626,24-05-2021,236,42%,137
OD1870,C055,P1627,09-04-2022,444,39%,271
OD1871,C056,P1628,28-07-2022,456,39%,278
OD1872,C057,P1629,25-06-2021,963,39%,587
OD1873,C058,P1630,08-02-2021,456,39%,278
OD1874,C059,P1631,24-02-2023,1189,30%,832
OD1875,C060,P1632,05-03-2022,1298,30%,909
OD1876,C061,P1633,16-10-2022,1456,30%,1019
OD1877,C062,P1634,04-02-2021,1478,25%,1109
OD1878,C063,P1635,16-03-2021,256,25%,192
OD1879,C064,P1636,22-12-2022,2698,30%,1889
OD1880,C065,P1637,17-06-2022,2364,30%,1655
OD1881,C066,P1638,27-02-2021,1236,30%,865
OD1882,C067,P1639,04-04-2021,756,40%,454
OD1883,C068,P1640,15-02-2022,326,40%,196
OD1884,C069,P1641,27-01-2021,453,40%,272
OD1885,C070,P1642,18-11-2022,326,40%,196
OD1886,C071,P1643,27-09-2021,456,40%,274
OD1887,C072,P1644,24-02-2023,675,40%,405
OD1888,C073,P1645,02-09-2022,654,45%,360
OD1889,C074,P1646,12-01-2023,654,45%,360
OD1890,C075,P1647,16-02-2022,654,45%,360
OD1891,C076,P1648,17-04-2021,654,47%,347
OD1892,C077,P1649,29-01-2023,356,47%,189
OD1893,C078,P1650,12-10-2021,686,46%,370
OD1894,C079,P1651,13-08-2021,456,46%,246
OD1895,C080,P1652,29-10-2021,516,46%,279
OD1896,C081,P1653,05-10-2022,355,30%,249
OD1897,C082,P1654,02-09-2021,465,30%,326
OD1898,C083,P1655,15-04-2021,965,30%,676
OD1899,C084,P1656,18-02-2022,1158,30%,811
OD1900,C085,P1657,20-09-2022,264,30%,185
OD1901,C086,P1657,14-11-2021,433,35%,281
OD1902,C087,P1657,02-01-2022,562,35%,365
OD1903,C088,P1657,06-04-2022,423,35%,275
OD1904,C089,P1657,07-09-2022,621,35%,404
OD1905,C090,P1657,24-02-2023,333,35%,216
OD1906,C091,P1658,06-03-2023,236,35%,153
OD1907,C092,P1659,01-12-2021,456,40%,274
OD1908,C093,P1660,22-12-2021,963,40%,578
OD1909,C094,P1661,16-03-2023,234,15%,199
OD1910,C095,P1662,06-04-2022,456,15%,388
OD1911,C096,P1663,14-06-2021,564,15%,479
OD1912,C097,P1664,09-01-2021,634,55%,285
OD1913,C098,P1665,20-03-2023,236,55%,106
OD1914,C099,P1666,02-04-2021,444,55%,200
OD1915,C100,P1667,29-03-2023,456,50%,228
OD1916,C001,P1668,05-05-2022,963,50%,482
OD1917,C002,P1669,01-01-2022,456,50%,228
OD1918,C003,P1670,19-02-2023,1189,50%,595
OD1919,C004,P1671,13-08-2021,1298,50%,649
OD1920,C005,P1672,17-01-2022,1456,30%,1019
OD1921,C006,P1673,08-12-2021,1478,32%,1005
OD1922,C007,P1674,23-07-2022,256,25%,192
OD1923,C008,P1675,22-01-2021,2698,45%,1484
OD1924,C009,P1676,26-06-2022,2364,15%,2009
OD1925,C010,P1677,29-04-2022,1236,33%,828
OD1926,C011,P1678,09-05-2022,756,42%,438
OD1927,C012,P1679,18-03-2021,326,42%,189
OD1928,C013,P1680,24-06-2022,453,39%,276
OD1929,C014,P1681,07-07-2022,326,39%,199
OD1930,C015,P1682,19-04-2021,456,39%,278
OD1931,C016,P1683,08-11-2022,456,39%,278
OD1932,C017,P1684,01-03-2023,456,30%,319
OD1933,C018,P1685,26-01-2023,456,30%,319
OD1934,C019,P1686,15-02-2021,236,30%,165
OD1935,C020,P1687,07-01-2021,996,25%,747
OD1936,C021,P1688,13-12-2021,654,25%,491
OD1937,C022,P1689,18-07-2021,456,30%,319
OD1938,C023,P1690,22-12-2021,785,30%,550
OD1939,C024,P1691,13-08-2022,365,30%,256
OD1940,C025,P1692,23-11-2022,965,40%,579
OD1941,C026,P1693,20-11-2022,444,40%,266
OD1942,C027,P1694,05-06-2021,569,40%,341
OD1943,C028,P1695,18-08-2021,475,40%,285
OD1944,C029,P1696,15-08-2022,598,40%,359
OD1945,C030,P1697,19-05-2021,536,40%,322
OD1946,C031,P1697,24-06-2022,256,45%,141
OD1947,C032,P1697,29-01-2023,456,45%,251
OD1948,C033,P1697,17-12-2021,456,45%,251
OD1949,C034,P1697,24-12-2021,745,47%,395
OD1950,C035,P1697,12-03-2022,356,47%,189
OD1951,C036,P1697,23-02-2022,1189,46%,642
OD1952,C037,P1698,30-11-2022,426,46%,230
OD1953,C038,P1699,22-05-2021,1126,46%,608
OD1954,C039,P1700,26-08-2022,1145,30%,802
OD1955,C040,P1701,25-06-2022,1235,30%,865
OD1956,C041,P1702,27-10-2022,1564,30%,1095
OD1957,C042,P1703,11-06-2022,654,30%,458
OD1958,C043,P1704,19-03-2022,854,30%,598
OD1959,C044,P1705,16-09-2022,475,35%,309
OD1960,C045,P1706,14-03-2022,475,35%,309
OD1961,C046,P1707,29-05-2021,475,35%,309
OD1962,C047,P1708,15-07-2022,475,35%,309
OD1963,C048,P1709,03-12-2022,475,35%,309
OD1964,C049,P1710,28-08-2022,475,35%,309
OD1965,C050,P1711,27-11-2021,475,40%,285
OD1966,C051,P1712,29-11-2022,475,40%,285
OD1967,C052,P1713,16-08-2022,564,15%,479
OD1968,C053,P1714,24-04-2021,478,15%,406
OD1969,C054,P1715,06-02-2023,1264,15%,1074
OD1970,C055,P1716,15-09-2021,458,35%,298
OD1971,C056,P1717,01-03-2021,899,35%,584
OD1972,C057,P1718,12-08-2021,859,35%,558
OD1973,C058,P1719,31-08-2021,758,35%,493
OD1974,C059,P1720,07-08-2022,2354,55%,1059
OD1975,C060,P1721,04-10-2022,2344,55%,1055
OD1976,C061,P1722,07-09-2022,2453,55%,1104
OD1977,C062,P1723,31-08-2022,2154,55%,969
OD1978,C063,P1724,13-03-2021,896,50%,448
OD1979,C064,P1725,01-02-2022,756,50%,378
OD1980,C065,P1726,05-06-2022,236,50%,118
OD1981,C066,P1727,07-06-2022,475,50%,238
OD1982,C067,P1728,01-02-2021,589,50%,295
OD1983,C068,P1729,24-01-2021,365,30%,256
OD1984,C069,P1730,06-12-2022,1233,32%,838
OD1985,C070,P1731,29-01-2022,1233,25%,925
OD1986,C071,P1732,03-06-2021,1233,45%,678
OD1987,C072,P1733,24-12-2022,1233,15%,1048
OD1988,C073,P1734,29-01-2021,1233,33%,826
OD1989,C074,P1735,10-09-2022,1233,42%,715
OD1990,C075,P1736,21-08-2022,456,42%,264
OD1991,C076,P1736,03-06-2021,456,39%,278
OD1992,C077,P1736,02-05-2022,456,39%,278
OD1993,C078,P1736,16-12-2022,456,39%,278
OD1994,C079,P1737,02-06-2022,786,39%,479
OD1995,C080,P1738,15-02-2022,786,37%,495
OD1996,C081,P1739,02-04-2021,786,37%,495
OD1997,C082,P1740,05-05-2022,786,37%,495
OD1998,C083,P1741,24-11-2022,786,37%,495
OD1999,C084,P1742,18-01-2023,786,37%,495
OD2000,C085,P1743,08-06-2021,569,40%,341
OD2001,C086,P1744,15-06-2021,569,40%,341
OD2002,C087,P1745,07-09-2021,569,40%,341
OD2003,C088,P1746,30-04-2022,569,40%,341
OD2004,C089,P1747,23-07-2022,569,40%,341
OD2005,C090,P1748,21-12-2022,569,34%,376
OD2006,C091,P1749,28-01-2022,569,34%,376
OD2007,C092,P1750,05-02-2022,569,34%,376
OD2008,C093,P1751,26-12-2022,456,34%,301
OD2009,C094,P1752,09-05-2022,759,34%,501
OD2010,C095,P1753,27-01-2021,478,38%,296
OD2011,C096,P1754,23-02-2023,566,38%,351
OD2012,C097,P1755,05-10-2021,369,38%,229
OD2013,C098,P1756,11-11-2021,456,38%,283
OD2014,C099,P1757,26-02-2022,1145,38%,710
OD2015,C100,P1758,02-10-2022,1174,21%,927
OD2016,C001,P1759,11-02-2023,1136,21%,897
OD2017,C002,P1760,26-08-2021,1562,21%,1234
OD2018,C003,P1761,27-04-2022,465,21%,367
OD2019,C004,P1762,22-08-2022,456,21%,360
OD2020,C005,P1763,09-01-2023,789,22%,615
OD2021,C006,P1763,07-04-2022,1325,22%,1034
OD2022,C007,P1763,07-04-2021,1236,22%,964
OD2023,C008,P1763,17-02-2022,456,22%,356
OD2024,C009,P1763,14-03-2021,789,22%,615
OD2025,C010,P1764,13-12-2022,456,22%,356
OD2026,C011,P1765,22-10-2021,2362,30%,1653
OD2027,C012,P1766,20-11-2021,1265,30%,886
OD2028,C013,P1767,14-03-2023,789,30%,552
OD2029,C014,P1768,09-05-2022,1236,30%,865
OD2030,C015,P1769,21-05-2022,1145,30%,802
OD2031,C016,P1770,30-12-2022,1256,30%,879
OD2032,C017,P1771,28-07-2021,789,14%,679
OD2033,C018,P1772,16-05-2022,1236,14%,1063
OD2034,C019,P1773,09-11-2022,456,14%,392
OD2035,C020,P1774,14-10-2022,789,14%,679
OD2036,C021,P1775,23-02-2023,456,12%,401
OD2037,C022,P1776,16-06-2021,2362,12%,2079
OD2038,C023,P1777,28-08-2022,1265,12%,1113
OD2039,C024,P1778,15-11-2022,789,12%,694
OD2040,C025,P1779,28-12-2021,1236,12%,1088
OD2041,C026,P1780,23-03-2023,1145,12%,1008
OD2042,C027,P1781,08-04-2021,1256,34%,829
OD2043,C028,P1782,28-09-2021,789,34%,521
OD2044,C029,P1783,09-12-2021,789,34%,521
OD2045,C030,P1784,03-02-2023,789,34%,521
OD2046,C031,P1785,14-10-2022,789,34%,521
OD2047,C032,P1786,06-01-2023,789,34%,521
OD2048,C033,P1787,09-03-2022,789,44%,442
OD2049,C034,P1788,23-07-2022,789,44%,442
OD2050,C035,P1789,21-02-2021,456,44%,255
OD2051,C036,P1790,02-09-2021,2354,44%,1318
OD2052,C037,P1791,17-11-2021,1456,44%,815
OD2053,C038,P1792,22-05-2022,1265,10%,1139
OD2054,C039,P1793,03-08-2021,1265,10%,1139
OD2055,C040,P1794,22-08-2021,1265,10%,1139
OD2056,C041,P1795,05-04-2022,1265,30%,886
OD2057,C042,P1796,03-09-2021,1265,30%,886
OD2058,C043,P1797,03-01-2023,965,30%,676
OD2059,C044,P1798,21-02-2022,1158,25%,869
OD2060,C045,P1799,24-04-2022,264,25%,198
OD2061,C046,P1800,02-02-2021,433,30%,303
OD2062,C047,P1801,09-05-2022,562,30%,393
OD2063,C048,P1802,08-12-2021,423,30%,296
OD2064,C049,P1803,26-09-2021,621,40%,373
OD2065,C050,P1804,24-01-2021,333,40%,200
OD2066,C051,P1805,13-04-2022,236,40%,142
OD2067,C052,P1806,28-09-2021,456,40%,274
OD2068,C053,P1807,08-01-2023,963,40%,578
OD2069,C054,P1808,30-09-2022,234,40%,140
OD2070,C055,P1809,28-02-2021,456,45%,251
OD2071,C056,P1810,08-12-2022,564,45%,310
OD2072,C057,P1811,15-02-2023,634,45%,349
OD2073,C058,P1812,16-10-2022,236,47%,125
OD2074,C059,P1813,02-04-2021,444,47%,235
OD2075,C060,P1814,12-11-2022,456,46%,246
OD2076,C061,P1815,10-02-2021,963,46%,520
OD2077,C062,P1816,26-11-2022,456,46%,246
OD2078,C063,P1817,25-09-2021,1189,30%,832
OD2079,C064,P1818,19-04-2022,1298,30%,909
OD2080,C065,P1819,28-02-2022,1456,30%,1019
OD2081,C066,P1820,04-04-2021,1478,30%,1035
OD2082,C067,P1821,23-06-2022,256,30%,179
OD2083,C068,P1822,07-08-2021,2698,35%,1754
OD2084,C069,P1823,15-11-2021,2364,35%,1537
OD2085,C070,P1823,31-01-2023,1236,35%,803
OD2086,C071,P1823,16-03-2021,756,35%,491
OD2087,C072,P1823,19-01-2022,326,35%,212
OD2088,C073,P1823,25-08-2021,453,35%,294
OD2089,C074,P1824,11-01-2021,326,40%,196
OD2090,C075,P1825,27-03-2023,456,40%,274
OD2091,C076,P1826,24-02-2021,675,15%,574
OD2092,C077,P1827,22-05-2022,654,15%,556
OD2093,C078,P1828,06-05-2021,654,15%,556
OD2094,C079,P1829,28-11-2022,654,35%,425
OD2095,C080,P1830,04-05-2021,654,35%,425
OD2096,C081,P1831,10-09-2021,356,35%,231
OD2097,C082,P1832,19-10-2021,686,35%,446
OD2098,C083,P1833,01-05-2022,456,55%,205
OD2099,C084,P1834,16-10-2021,516,55%,232
OD2100,C085,P1835,27-01-2023,355,55%,160
OD2101,C086,P1836,19-10-2022,465,55%,209
OD2102,C087,P1837,24-10-2021,965,50%,483
OD2103,C088,P1838,01-03-2022,1158,50%,579
OD2104,C089,P1839,13-01-2023,264,50%,132
OD2105,C090,P1840,20-03-2022,433,50%,217
OD2106,C091,P1841,28-05-2021,562,50%,281
OD2107,C092,P1842,22-09-2022,423,30%,296
OD2108,C093,P1843,27-03-2022,621,32%,422
OD2109,C094,P1844,09-05-2022,333,25%,250
OD2110,C095,P1845,15-04-2021,236,45%,130
OD2111,C096,P1846,31-08-2022,456,15%,388
OD2112,C097,P1847,28-01-2023,963,33%,645
OD2113,C098,P1848,07-10-2021,234,42%,136
OD2114,C099,P1849,05-03-2023,456,42%,264
OD2115,C100,P1850,28-05-2021,564,39%,344
OD2116,C001,P1851,08-08-2022,634,39%,387
OD2117,C002,P1852,09-11-2022,236,39%,144
OD2118,C003,P1853,13-08-2022,444,39%,271
OD2119,C004,P1854,08-02-2023,456,30%,319
OD2120,C005,P1855,09-02-2021,963,30%,674
